300,0.02427323
301,0.22891743
302,0.43356162
303,0.63820582
304,0.84285001
305,1.04749420
306,1.25213840
307,1.45678259
308,1.66142679
309,1.86607098
310,2.07071518
311,2.98409320
312,3.89747122
313,4.81084924
314,5.72422727
315,6.63760529
316,7.55098331
317,8.46436133
318,9.37773936
319,10.29111738
320,11.20449540
321,12.14535065
322,13.08620591
323,14.02706116
324,14.96791641
325,15.90877167
326,16.84962692
327,17.79048217
328,18.73133743
329,19.67219268
330,20.61304793
331,20.93681198
332,21.26057602
333,21.58434007
334,21.90810412
335,22.23186816
336,22.55563221
337,22.87939626
338,23.20316030
339,23.52692435
340,23.85068839
341,24.24354646
342,24.63640452
343,25.02926258
344,25.42212064
345,25.81497870
346,26.20783676
347,26.60069482
348,26.99355288
349,27.38641094
350,27.77926900
351,28.05970417
352,28.34013934
353,28.62057451
354,28.90100967
355,29.18144484
356,29.46188001
357,29.74231517
358,30.02275034
359,30.30318551
360,30.58362067
361,30.95200129
362,31.32038190
363,31.68876252
364,32.05714314
365,32.42552375
366,32.79390437
367,33.16228498
368,33.53066560
369,33.89904621
370,34.26742683
371,34.09466691
372,33.92190699
373,33.74914707
374,33.57638715
375,33.40362723
376,33.23086731
377,33.05810739
378,32.88534747
379,32.71258755
380,32.53982763
381,33.09021465
382,33.64060167
383,34.19098870
384,34.74137572
385,35.29176274
386,35.84214976
387,36.39253678
388,36.94292380
389,37.49331082
390,38.04369784
391,40.32811118
392,42.61252451
393,44.89693785
394,47.18135119
395,49.46576452
396,51.75017786
397,54.03459120
398,56.31900453
399,58.60341787
400,60.88783121
401,61.64807021
402,62.40830920
403,63.16854820
404,63.92878720
405,64.68902620
406,65.44926520
407,66.20950420
408,66.96974320
409,67.72998220
410,68.49022119
411,68.79285004
412,69.09547888
413,69.39810772
414,69.70073656
415,70.00336540
416,70.30599425
417,70.60862309
418,70.91125193
419,71.21388077
420,71.51650961
421,71.15098879
422,70.78546797
423,70.41994715
424,70.05442633
425,69.68890551
426,69.32338469
427,68.95786387
428,68.59234305
429,68.22682223
430,67.86130141
